Player_ID,Player_Name,Season,Team,Country,Role,Matches,Innings,Runs,Highest_Score,Average,Strike_Rate,Fours,Sixes,Wickets,Economy,Bowling_Average,Catches,Player_Price_Cr,Status,Date_Updated
P156,Shubman Gill,2024,KKR,England,Bowler,7,11,,59,26.04,,18,1,13,9.81,20.06,13,1.14,Playing,12/3/2024
P029,Ravindra Jadeja,2025,Chennai Super Kings,New Zealand,Bowler,14,9,,35,18.23,-10,11,46,26,4.83,38.78,9,,Released,7/4/2025
P122, KL Rahul ,2024,KKR,New Zealand,Bowler,5,12,263,134,57.48,350,93,38,4,3.48,44.77,19,,Retained,26/12/2024
P204,Ravindra Jadeja,2025,Royal Challengers Bengaluru,India,Bowler,12,3,12,9,28.92,-10,29,25,19,9.26,36.58,9,13.7,Released,9/12/2023
P114,KL RAHUL,2024,KKR,New Zealand,Batter,2,0,55,24,74.98,175.62,84,23,10,7.99,21.44,17,24.65,Retained,12/15/2024
P114,Shubman Gill,2024,SRH,England,Batter,12,7,64,86,20.95,350,61,15,6,7.64,40.01,10,,Injured,10/9/2023
P183,SURYAKUMAR YADAV,2023,Mumbai Indians,England,Batter,4,14,,45,24,,21,54,21,6.14,11.1,17,24.7,Retained,8/9/2023
P042,Jasprit Bumrah,2025,Mumbai Indians,New Zealand,All-rounder,12,4,788,56,49.53,99.6,95,49,4,11.79,19.01,3,19.8,Injured,22/08/2025
P087,Virat Kohli,2024,CSK,India,Wicket Keeper,10,9,220,50,56.2,-10,48,40,16,5.15,17.8,3,,Released,10/22/2023
P081, KL Rahul ,2023,Chennai Super Kings,Australia,Batter,11,5,764,135,66.6,179.5,64,30,17,9.17,33.89,10,,Released,8/4/2023
P023,VIRAT KOHLI,2024,RCB,New Zealand,Wicket Keeper,10,11,177,78,50.8,-10,90,47,18,5.19,43.04,8,3.23,Playing,4/28/2024
P099,Shubman Gill,2024,Sunrisers Hyderabad,Australia,Batter,14,11,6,128,77.53,106.22,33,11,25,3.52,41.35,16,,Released,1/2/2024
P075, RAVINDRA JADEJA ,2025,MI,South Africa,All-rounder,4,13,805,10,42.52,-10,46,25,6,7.52,33.59,4,,Injured,19/01/2025
P073,Suryakumar Yadav,2023,Chennai Super Kings,New Zealand,Bowler,12,0,37,103,32.36,,62,42,7,7.43,31.86,11,,Playing,9/1/2023
P064,Ruturaj Gaikwad,2023,Mumbai Indians,South Africa,Bowler,3,3,701,79,78.51,,50,37,20,5.1,12.43,1,,Retained,5/5/2025
P117,MS DHONI,2024,MI,India,Wicket Keeper,6,1,,129,5.3,,40,24,9,11.45,22,13,,Retained,6/9/2023
P046,KL Rahul,2024,CSK,South Africa,Batter,5,5,,18,22.74,-10,73,44,21,5.27,17.87,7,23.87,Released,4/17/2023
P054,Ruturaj Gaikwad,2023,Mumbai Indians,South Africa,Wicket Keeper,11,12,,56,56.32,-10,13,20,18,11.8,10.32,2,18.14,Released,6/12/2023
P183,MS Dhoni,2024,Chennai Super Kings,England,Wicket Keeper,13,14,,91,63.04,350,91,22,25,6.11,22,16,24.28,Released,9/5/2025
P128,SURYAKUMAR YADAV,2025,Sunrisers Hyderabad,India,All-rounder,3,7,750,56,55.25,87.76,53,17,15,11.81,46.28,8,2.88,Released,4/21/2025
P176,JASPRIT BUMRAH,2024,CSK,Australia,Wicket Keeper,5,9,,24,55.99,81.66,94,12,13,10.12,29.87,3,,Playing,7/22/2023
P101,Virat Kohli,2025,SRH,New Zealand,All-rounder,9,11,540,100,43.3,,10,49,0,4.41,49.96,8,,Playing,9/10/2024
P103, Rohit Sharma ,2024,Kolkata Knight Riders,New Zealand,Bowler,1,12,261,134,17.33,350,86,19,15,8.03,36.25,3,16.57,Retained,18/06/2025
P074,MS Dhoni,2023,SRH,Australia,Wicket Keeper,14,7,452,25,75.09,,31,36,18,8.83,27.58,2,,Injured,7/3/2023
P175,Virat Kohli,2023,Royal Challengers Bengaluru,,Wicket Keeper,13,14,,123,42.41,,52,27,12,10.47,19.4,14,15.65,Playing,17/02/2024
P061,KL Rahul,2025,KKR,New Zealand,Wicket Keeper,3,14,435,14,5.34,166.5,83,25,18,10,47.41,5,10.75,Playing,5/17/2025
P113,Shubman Gill,2024,SRH,South Africa,Batter,3,7,779,92,31.61,-10,75,26,3,11.87,39.94,14,,Injured,2/11/2024
P173, MS Dhoni ,2024,Sunrisers Hyderabad,India,Batter,7,7,,42,16.56,,43,33,10,11.37,47.59,7,21.25,Playing,7/20/2023
P098,Virat Kohli,2025,Mumbai Indians,England,Wicket Keeper,1,9,410,29,22.51,,11,60,23,7.42,19.69,4,,Playing,8/4/2023
P105,MS Dhoni,2024,CSK,New Zealand,Batter,11,7,511,115,36.93,146.06,80,29,15,8.58,27.67,6,12.85,Retained,14/01/2025
P008,KL Rahul,2025,Sunrisers Hyderabad,India,Bowler,11,8,,68,34.35,-10,68,40,20,7.77,22.12,18,2.58,Retained,27/06/2024
P016,JASPRIT BUMRAH,2025,MI,India,Bowler,11,9,183,49,65.45,,85,52,30,9.85,14.73,4,,Playing,1/25/2024
P201,MS Dhoni,2025,MI,South Africa,Wicket Keeper,0,7,,136,42.96,,28,15,1,9.96,12.56,2,,Injured,5/10/2024
P131, Virat Kohli ,2024,Royal Challengers Bengaluru,India,Batter,6,4,489,65,24.8,,11,60,13,8.35,26.83,15,24.39,Released,5/2/2025
P063,MS Dhoni,2024,Sunrisers Hyderabad,Australia,Wicket Keeper,0,0,33,85,29.99,,73,35,13,4.85,37.03,12,5.73,Retained,8/20/2025
P025,Virat Kohli,2025,MI,India,Batter,10,12,694,27,50.33,350,19,44,11,6.67,14.66,3,0.64,Playing,9/12/2023
P089,MS Dhoni,2023,CSK,India,Wicket Keeper,0,2,378,138,46.84,175.65,3,12,12,3.27,23.9,1,9.56,Released,5/19/2023
P020,KL Rahul,2025,Sunrisers Hyderabad,,Bowler,1,4,417,86,14.7,-10,24,42,16,3.72,32.81,5,21.64,Playing,11/1/2023
P128,Shubman Gill,2024,Royal Challengers Bengaluru,,Batter,13,14,846,63,32.32,350,46,39,12,9.88,41.08,3,2.33,Released,8/2/2024
P217,Virat Kohli,2024,Sunrisers Hyderabad,New Zealand,Bowler,10,11,35,61,31.85,-10,96,54,22,9.2,25.59,15,24.71,Retained,24/08/2024
P034,KL Rahul,2025,Mumbai Indians,England,All-rounder,11,2,96,126,20.57,-10,87,34,27,6.02,28.02,15,,Released,21/08/2023
P074,RUTURAJ GAIKWAD,2024,Royal Challengers Bengaluru,,Bowler,13,7,94,10,58.37,,63,48,24,3.91,47.58,20,,Released,4/26/2023
P193,MS DHONI,2025,CSK,England,Batter,6,4,369,147,6.74,106.05,24,55,29,5.33,35.56,13,14.89,Retained,10/20/2023
P084,Ruturaj Gaikwad,2023,Kolkata Knight Riders,England,Wicket Keeper,2,2,710,73,9.16,-10,97,43,27,10.02,26.47,7,5.3,Retained,1/20/2024
P041,MS Dhoni,2023,Kolkata Knight Riders,New Zealand,Bowler,5,3,,39,68.77,350,31,45,19,6,43.6,20,20.07,Injured,7/21/2025
P088,HARDIK PANDYA,2024,Sunrisers Hyderabad,New Zealand,Batter,7,6,685,25,18.67,,59,16,1,6.76,28.64,14,,Injured,8/15/2025
P076,Jasprit Bumrah,2024,Royal Challengers Bengaluru,New Zealand,Wicket Keeper,2,11,,98,41.35,156.24,66,11,28,4.35,33.44,1,24.77,Injured,11/15/2023
P127,Jasprit Bumrah,2023,Mumbai Indians,,Bowler,0,11,170,24,50.27,216.15,89,59,17,9.65,33.8,6,11.18,Playing,2/18/2024
P211,VIRAT KOHLI,2023,Royal Challengers Bengaluru,South Africa,All-rounder,13,10,714,101,19.37,-10,82,10,1,4.5,21.4,11,,Injured,8/9/2025
P103, Suryakumar Yadav ,2023,RCB,Australia,Batter,11,13,463,80,32.4,350,92,49,19,4.9,31.62,16,8.24,Playing,1/14/2024
P056,Ruturaj Gaikwad,2023,Kolkata Knight Riders,England,Bowler,11,1,,122,11.64,,39,20,21,5.24,28.05,2,19.24,Injured,4/29/2025
P028,Suryakumar Yadav,2024,Mumbai Indians,India,All-rounder,11,4,741,83,64.83,350,59,26,25,10.9,28.7,19,,Retained,9/1/2025
P026,Suryakumar Yadav,2024,CSK,,Batter,1,10,,106,7.71,103.7,45,48,30,8.92,24.04,4,,Injured,31/05/2025
P062, Suryakumar Yadav ,2024,RCB,New Zealand,Wicket Keeper,0,0,745,125,18.69,,99,51,8,11.94,36.77,4,4.04,Retained,4/12/2024
P056,Ravindra Jadeja,2025,RCB,South Africa,Bowler,10,12,,120,37.2,169.38,60,1,12,11.54,16.7,12,0.87,Playing,6/25/2023
P162,MS DHONI,2025,CSK,New Zealand,Wicket Keeper,7,7,,46,50.24,350,39,45,14,7.29,10.64,11,3.34,Retained,7/21/2024
P134,Hardik Pandya,2025,Sunrisers Hyderabad,England,All-rounder,12,13,102,49,31.53,,44,4,14,10.33,13.95,0,,Released,11/25/2024
P043,Rohit Sharma,2023,MI,New Zealand,Batter,9,8,519,6,25.65,350,32,57,30,5.67,26.08,17,,Released,5/6/2023
P033, MS Dhoni ,2024,SRH,New Zealand,Bowler,6,4,,58,10.57,-10,96,38,1,10.15,11.09,7,1.83,Retained,3/7/2024
P201,Jasprit Bumrah,2025,CSK,Australia,All-rounder,10,3,810,73,21.69,175.11,96,52,18,9.11,20.16,6,,Playing,11/19/2024
P145,VIRAT KOHLI,2024,Chennai Super Kings,Australia,Wicket Keeper,10,2,748,132,66.14,109.24,0,16,1,7.8,29.43,7,14.1,Retained,4/27/2024
P147,MS DHONI,2025,RCB,India,Batter,6,3,31,55,8.1,,53,48,19,11.85,16.92,18,13.01,Injured,13/08/2024
P029,RAVINDRA JADEJA,2025,MI,New Zealand,Bowler,2,7,417,149,19.95,140.51,56,27,21,11.58,46.43,0,,Injured,14/03/2024
P204, SURYAKUMAR YADAV ,2024,Mumbai Indians,England,Bowler,10,13,871,49,16.5,,25,13,28,3.57,34.93,18,20.74,Injured,11/2/2023
P058,Ruturaj Gaikwad,2025,Chennai Super Kings,England,Bowler,4,11,191,40,64.12,350,67,15,25,4.98,42.08,5,23.96,Retained,11/1/2024
P028, Ruturaj Gaikwad ,2024,CSK,,All-rounder,8,9,,28,10.24,93.03,27,27,4,5.52,19.22,5,,Released,13/06/2025
P129, RAVINDRA JADEJA ,2023,SRH,South Africa,Bowler,13,0,195,125,62.06,350,95,7,6,3.04,26.87,13,19.23,Injured,16/07/2025
P034,Jasprit Bumrah,2024,MI,South Africa,Batter,1,0,,16,12.37,,45,30,26,6.67,34.61,19,9.54,Playing,9/10/2025
P147,Ravindra Jadeja,2025,CSK,India,Wicket Keeper,5,2,661,132,9.09,177.34,0,23,29,4.87,40.79,11,,Retained,8/8/2024
P041, MS DHONI ,2025,Kolkata Knight Riders,England,Bowler,4,8,613,64,47.11,122.84,48,32,21,7.37,47.04,10,23.64,Retained,12/29/2024
P109,JASPRIT BUMRAH,2023,RCB,New Zealand,Bowler,6,13,792,144,52.98,,69,15,10,10.9,37.32,15,2.9,Injured,7/22/2023
P185,Virat Kohli,2024,CSK,,Batter,12,3,33,90,22.4,-10,0,38,17,7.01,35.17,11,3.68,Retained,10/2/2023
P040,Virat Kohli,2025,Chennai Super Kings,New Zealand,Batter,5,13,,106,46.09,350,90,59,10,7.38,19.01,17,16.01,Released,9/5/2025
P211,KL Rahul,2025,MI,India,Bowler,6,11,440,75,31.26,91.28,82,27,23,9.14,47,1,,Playing,23/07/2025
P057, Jasprit Bumrah ,2025,Royal Challengers Bengaluru,India,Batter,14,11,,93,12.06,,37,31,3,5.7,13.67,19,8.95,Released,12/9/2025
P099, SHUBMAN GILL ,2025,Mumbai Indians,South Africa,Bowler,12,3,458,148,14.31,,91,29,20,5.94,19.11,10,1.71,Playing,8/18/2023
P151,JASPRIT BUMRAH,2023,Mumbai Indians,England,All-rounder,1,12,,114,69.37,88.9,95,15,16,9.95,25.51,11,,Playing,6/3/2023
P036,Rohit Sharma,2025,CSK,,All-rounder,1,7,,43,18.74,216.52,68,48,23,3.31,17.78,4,3.41,Released,11/11/2023
P137,Ruturaj Gaikwad,2024,Chennai Super Kings,South Africa,Bowler,13,8,359,39,79.67,,22,57,24,3.12,23.79,2,16.13,Released,4/22/2025
P150,MS Dhoni,2025,Mumbai Indians,England,Wicket Keeper,12,2,845,48,37.02,-10,33,36,20,9.48,18.84,14,18.51,Retained,1/11/2025
P206,KL Rahul,2024,Mumbai Indians,New Zealand,All-rounder,7,0,391,78,58.24,99.95,71,17,16,9.84,47.87,14,24.77,Injured,6/30/2025
P031,Hardik Pandya,2024,Sunrisers Hyderabad,Australia,Bowler,0,11,77,91,72.77,212.92,87,7,7,8.9,38.5,13,,Retained,11/17/2024
P113,RAVINDRA JADEJA,2023,Royal Challengers Bengaluru,Australia,Wicket Keeper,8,4,768,65,54.49,350,59,50,24,8.19,30.53,7,8.06,Injured,17/01/2025
P212,KL Rahul,2023,Kolkata Knight Riders,,Wicket Keeper,13,5,774,84,9.29,-10,50,29,15,5.75,48.65,5,17.01,Retained,12/1/2024
P005,Suryakumar Yadav,2025,MI,Australia,Bowler,0,7,295,123,46.97,182.17,37,25,16,5.81,41.67,11,23.02,Retained,4/30/2025
P144,Virat Kohli,2025,Kolkata Knight Riders,England,All-rounder,14,7,,115,5.42,,84,38,29,10.82,28.45,19,15.04,Playing,3/9/2024
P146,SURYAKUMAR YADAV,2024,Chennai Super Kings,England,Wicket Keeper,7,4,9,134,17.58,-10,11,42,30,11.03,28.81,6,1.17,Retained,4/24/2023
P134,JASPRIT BUMRAH,2025,CSK,Australia,Bowler,12,7,608,81,54.8,211.33,10,57,28,9.26,44.5,16,4.94,Retained,27/07/2023
P088,Hardik Pandya,2025,Kolkata Knight Riders,India,Batter,6,13,,0,68.23,-10,67,45,0,3.58,38.38,18,,Injured,5/12/2023
P036,VIRAT KOHLI,2025,Sunrisers Hyderabad,Australia,Bowler,3,12,785,61,76.57,-10,22,16,18,10.34,16.73,11,,Retained,11/4/2024
P217,Shubman Gill,2025,MI,Australia,Wicket Keeper,12,6,,146,50.81,-10,2,31,24,4.46,37.32,10,,Retained,7/18/2024
P210,Shubman Gill,2023,MI,,Batter,3,0,874,105,68.53,-10,91,24,15,4.83,17.03,0,,Injured,6/7/2025
P008,KL RAHUL,2025,RCB,New Zealand,Batter,0,0,833,14,14.4,100.09,19,6,30,11.27,26.16,18,23.93,Injured,6/2/2024
P059,Virat Kohli,2025,Sunrisers Hyderabad,Australia,Wicket Keeper,9,8,757,6,77.57,350,3,49,14,6.02,45.21,7,,Retained,4/7/2023
P048,Shubman Gill,2025,Mumbai Indians,Australia,Bowler,9,6,362,77,59.48,109.34,5,48,15,3.11,38.48,3,,Retained,4/29/2023
P091, KL RAHUL ,2025,Royal Challengers Bengaluru,England,Bowler,5,1,,117,50.64,350,36,9,6,9.47,20.01,12,17.84,Released,9/15/2023
P178, SHUBMAN GILL ,2025,Mumbai Indians,India,Batter,5,10,819,69,61.91,350,68,32,30,8.61,14.04,7,6.14,Released,2/15/2025
P008,RUTURAJ GAIKWAD,2024,MI,England,Bowler,6,10,371,16,12.77,,49,18,26,5.8,46.77,19,,Released,6/17/2023
